,Query,DocID,Text,Score
579,What are the symptoms of a swelling ingrown toenail?,675,"People experiencing dizziness may describe it as any of a number of sensations, such as:A false sense of motion or spinning (vertigo) Lightheadedness or feeling faint Unsteadiness or a loss of balance A feeling of floating, wooziness or heavy-headedness",1
580,What are the symptoms of a swelling ingrown toenail?,467,"Egg allergy reactions vary from person to person and usually occur soon after exposure to egg. Egg allergy symptoms can include:Skin inflammation or hives — the most common egg allergy reaction Nasal congestion, runny nose and sneezing (allergic rhinitis) Digestive symptoms, such as cramps, nausea and vomiting Asthma signs and symptoms such as coughing, wheezing, chest tightness or shortness of breath",1
581,What are the symptoms of a swelling ingrown toenail?,692,"The thyroid gland is located at the base of the neck, just below the Adam's apple.Tiredness. More sensitivity to cold. Constipation. Dry skin. Weight gain. Puffy face. Hoarse voice. Coarse hair and skin. Muscle weakness. Muscle aches, tenderness and stiffness. Menstrual cycles that are heavier than usual or irregular. Thinning hair. Slowed heart rate, also called bradycardia. Depression. Memory problems.",1
582,What are the symptoms of a swelling ingrown toenail?,376,"Knee bursitis signs and symptoms vary, depending on which bursa is affected and what's causing the inflammation.Frequent and sustained pressure, such as from kneeling, especially on hard surfaces Overuse or strenuous activity A direct blow to your knee Bacterial infection of the bursa Complications from osteoarthritis, rheumatoid arthritis or gout in your knee",1
583,What are the symptoms of a swelling ingrown toenail?,796,"Signs and symptoms of myofascial pain syndrome may include:Deep, aching pain in a muscle Pain that persists or worsens A tender knot in a muscle Difficulty sleeping due to pain",1
584,What are the symptoms of a swelling ingrown toenail?,654,"Often, the first sign of hyperoxaluria is a kidney stone. Kidney stone symptoms can include:Sharp pain in the back, side, lower stomach area or groin. Urine that looks pink, red or brown due to blood. Frequent urge to pee, also called urination. Pain when peeing. Not being able to urinate or peeing only a small amount. Chills, fever, upset stomach or vomiting.",1
585,What are the symptoms of a swelling ingrown toenail?,313,"In the U.S., because of newborn screening, cystic fibrosis can be diagnosed within the first month of life, before symptoms develop. But people born before newborn screening became available may not be diagnosed until the signs and symptoms of CF show up.A persistent cough that produces thick mucus (sputum) Wheezing Exercise intolerance Repeated lung infections Inflamed nasal passages or a stuffy nose Recurrent sinusitis",1
586,What are the symptoms of a swelling ingrown toenail?,902,"The liver is your largest internal organ. About the size of a football, it's located mainly in the upper right portion of your abdomen, beneath the diaphragm and above your stomach.Losing weight without trying Loss of appetite Upper abdominal pain Nausea and vomiting General weakness and fatigue Abdominal swelling Yellow discoloration of your skin and the whites of your eyes (jaundice) White, chalky stools",1
587,What are the symptoms of a swelling ingrown toenail?,620,Liposarcoma symptoms depend on the part of the body where the cancer forms.A growing lump of tissue under the skin. Pain. Swelling. Weakness of the affected limb.,1
588,What are the symptoms of a swelling ingrown toenail?,590,"Myelofibrosis usually develops slowly. In its very early stages, many people don't experience signs or symptoms.Feeling tired, weak or short of breath, usually because of anemia Pain or fullness below your ribs on the left side, due to an enlarged spleen Easy bruising Easy bleeding Excessive sweating during sleep (night sweats) Fever Bone pain",1
589,What are the symptoms of a swelling ingrown toenail?,121,"The signs and symptoms of diverticulitis include:Pain, which may be constant and persist for several days. The lower left side of the abdomen is the usual site of the pain. Sometimes, however, the right side of the abdomen is more painful, especially in people of Asian descent. Nausea and vomiting. Fever. Abdominal tenderness. Constipation or, less commonly, diarrhea.",1
590,What are the symptoms of a swelling ingrown toenail?,979,"Because retinoblastoma mostly affects infants and small children, symptoms aren't common. Signs you may notice include:A white color in the center circle of the eye (pupil) when light is shone in the eye, such as when someone takes a flash photograph of the child Eyes that appear to be looking in different directions Poor vision Eye redness Eye swelling",1
591,What are the symptoms of a swelling ingrown toenail?,531,"Signs and symptoms of body dysmorphic disorder include:Being extremely preoccupied with a perceived flaw in appearance that to others can't be seen or appears minor Strong belief that you have a defect in your appearance that makes you ugly or deformed Belief that others take special notice of your appearance in a negative way or mock you Engaging in behaviors aimed at fixing or hiding the perceived flaw that are difficult to resist or control, such as frequently checking the mirror, grooming or skin picking Attempting to hide perceived flaws with styling, makeup or clothes Constantly comparing your appearance with others Frequently seeking reassurance about your appearance from others Having perfectionist tendencies Seeking cosmetic procedures with little satisfaction Avoiding social situations",1
592,What are the symptoms of a swelling ingrown toenail?,233,Serotonin syndrome symptoms usually occur within several hours of taking a new drug or increasing the dose of a drug you're already taking.Agitation or restlessness Insomnia Confusion Rapid heart rate and high blood pressure Dilated pupils Loss of muscle coordination or twitching muscles High blood pressure Muscle rigidity Heavy sweating Diarrhea Headache Shivering Goose bumps,1
593,What are the symptoms of a swelling ingrown toenail?,837,"Throughout the menopausal transition, some subtle — and some not-so-subtle — changes in your body may take place. You might experience:Irregular periods. As ovulation becomes more unpredictable, the length of time between periods may be longer or shorter, your flow may be light to heavy, and you may skip some periods. If you have a persistent change of seven days or more in the length of your menstrual cycle, you may be in early perimenopause. If you have a space of 60 days or more between periods, you're likely in late perimenopause. Hot flashes and sleep problems. Hot flashes are common during perimenopause. The intensity, length and frequency vary. Sleep problems are often due to hot flashes or night sweats, but sometimes sleep becomes unpredictable even without them. Mood changes. Mood swings, irritability or increased risk of depression may happen during perimenopause. The cause of these symptoms may be sleep disruption associated with hot flashes. Mood changes may also be caused by factors not related to the hormonal changes of perimenopause. Vaginal and bladder problems. When estrogen levels diminish, your vaginal tissues may lose lubrication and elasticity, making intercourse painful. Low estrogen may also leave you more vulnerable to urinary or vaginal infections. Loss of tissue tone may contribute to urinary incontinence. Decreasing fertility. As ovulation becomes irregular, your ability to conceive decreases. However, as long as you're having periods, pregnancy is still possible. If you wish to avoid pregnancy, use birth control until you've had no periods for 12 months. Changes in sexual function. During perimenopause, sexual arousal and desire may change. But if you had satisfactory sexual intimacy before menopause, this will likely continue through perimenopause and beyond. Loss of bone. With declining estrogen levels, you start to lose bone more quickly than you replace it, increasing your risk of osteoporosis — a disease that causes fragile bones. Changing cholesterol levels. Declining estrogen levels may lead to unfavorable changes in your blood cholesterol levels, including an increase in low-density lipoprotein (LDL) cholesterol — the ""bad"" cholesterol — which contributes to an increased risk of heart disease. At the same time, high-density lipoprotein (HDL) cholesterol — the ""good"" cholesterol — decreases in many women as they age, which also increases the risk of heart disease.",1
594,What are the symptoms of a swelling ingrown toenail?,412,"Epidermolysis bullosa symptoms include:Fragile skin that blisters easily, especially on the palms and feet Nails that are thick or unformed Blisters inside the mouth and throat Scalp blistering and hair loss (scarring alopecia) Skin that looks thin Tiny pimple-like bumps (milia) Dental problems, such as tooth decay Difficulty swallowing Itchy, painful skin",1
595,What are the symptoms of a swelling ingrown toenail?,75,"There may be no clear signs of atelectasis. If you have any signs, they may include:Having a hard time breathing. Rapid, weak breathing. Wheezing. Coughing.",1
596,What are the symptoms of a swelling ingrown toenail?,21,Symptoms of medication overuse headaches may vary. They can depend on the type of headache being treated and the medicine used. Medication overuse headaches tend to:Occur every day or nearly every day. They often wake you in the early morning. Improve with pain medicine but then return as the medicine wears off.,1
597,What are the symptoms of a swelling ingrown toenail?,794,"Eyestrain symptoms include:Sore, tired, burning or itching eyes Watery or dry eyes Blurred or double vision Headache Sore neck, shoulders or back Increased sensitivity to light, called photophobia Difficulty concentrating Feeling that you cannot keep your eyes open",1
598,What are the symptoms of a swelling ingrown toenail?,937,"Paralysis of the lower half of the body is called paraplegia. Paralysis below the neck, including both arms and legs, is called quadriplegia.Complete. If all feeling and all ability to control movement are lost below the spinal cord injury, the injury is called complete. Incomplete. If some feeling and control of movement remain below the affected area, the injury is called incomplete. There are varying degrees of incomplete injury.",1
599,What are the symptoms of a swelling ingrown toenail?,338,"Tinnitus is most often described as a ringing in the ears, even though no external sound is present. However, tinnitus can also cause other types of phantom noises in your ears, including:Buzzing Roaring Clicking Hissing Humming",1
600,What are some symptoms of schizophrenia?,794,"Eyestrain symptoms include:Sore, tired, burning or itching eyes Watery or dry eyes Blurred or double vision Headache Sore neck, shoulders or back Increased sensitivity to light, called photophobia Difficulty concentrating Feeling that you cannot keep your eyes open",1
601,What are some symptoms of schizophrenia?,590,"Myelofibrosis usually develops slowly. In its very early stages, many people don't experience signs or symptoms.Feeling tired, weak or short of breath, usually because of anemia Pain or fullness below your ribs on the left side, due to an enlarged spleen Easy bruising Easy bleeding Excessive sweating during sleep (night sweats) Fever Bone pain",1
602,What are some symptoms of schizophrenia?,684,"The ovaries, fallopian tubes, uterus, cervix and vagina (vaginal canal) make up the female reproductive system.Vaginal bleeding after intercourse, between periods or after menopause. Menstrual bleeding that is heavier and lasts longer than usual. Watery, bloody vaginal discharge that may be heavy and have a foul odor. Pelvic pain or pain during intercourse.",1
603,What are some symptoms of schizophrenia?,17,"Many people experience no signs or symptoms of a dengue infection.Headache Muscle, bone or joint pain Nausea Vomiting Pain behind the eyes Swollen glands Rash",1
604,What are some symptoms of schizophrenia?,420,"Left ventricular hypertrophy usually develops gradually. Some people do not have symptoms, especially during the early stages of the condition.Shortness of breath, especially while lying down Swelling of the legs Chest pain, often when exercising Sensation of rapid, fluttering or pounding heartbeats, called palpitations Fainting or a feeling of lightheadedness",1
605,What are some symptoms of schizophrenia?,1028,"Molluscum contagiosum signs and symptoms include:Raised, round, skin-colored bumps Small bumps — typically under about 1/4 inch (smaller than 6 millimeters) in diameter Bumps with a small dent or dot at the top near the center Itchy, pink bumps Bumps on the face, trunk, arms or legs of children Bumps on the genitals, lower abdomen or inner thighs of adults if the infection was sexually transmitted",1
606,What are some symptoms of schizophrenia?,431,"There might be no signs or symptoms in the early stages of cardiomyopathy. But as the condition advances, signs and symptoms usually appear, including:Breathlessness with activity or even at rest Swelling of the legs, ankles and feet Bloating of the abdomen due to fluid buildup Cough while lying down Difficulty lying flat to sleep Fatigue Heartbeats that feel rapid, pounding or fluttering Chest discomfort or pressure Dizziness, lightheadedness and fainting",1
607,What are some symptoms of schizophrenia?,921,"Aphasia is a symptom of some other condition, such as a stroke or a brain tumor.Speak in short or incomplete sentences Speak in sentences that don't make sense Substitute one word for another or one sound for another Speak unrecognizable words Have difficulty finding words Not understand other people's conversation Not understand what they read Write sentences that don't make sense",1
608,What are some symptoms of schizophrenia?,215,"Adults and children who have familial hypercholesterolemia have very high levels of low-density lipoprotein (LDL) cholesterol in their blood. low-density lipoprotein (LDL) cholesterol is known as ""bad"" cholesterol because it can build up in the walls of the arteries, making them hard and narrow.Skin. The most common spots for cholesterol deposits to occur is on the hands, elbows and knees. They also can occur in the skin around the eyes. Tendons. Cholesterol deposits may thicken the Achilles tendon, along with some tendons in the hands. Eyes. High cholesterol levels can cause corneal arcus, a white or gray ring around the iris of the eye. This happens most commonly in older people, but it can occur in younger people who have familial hypercholesterolemia.",1
609,What are some symptoms of schizophrenia?,223,"Peyronie's disease signs and symptoms might appear suddenly or develop gradually. The most common signs and symptoms include:Scar tissue. The scar tissue associated with Peyronie's disease — called plaque but different from plaque that can build up in blood vessels — can be felt under the skin of the penis as flat lumps or a band of hard tissue. A significant bend to the penis. Your penis might curve upward or downward or bend to one side. Erection problems. Peyronie's disease might cause problems getting or maintaining an erection (erectile dysfunction). But, often men report erectile dysfunction before the beginning of Peyronie's disease symptoms. Shortening of the penis. Your penis might become shorter as a result of Peyronie's disease. Pain. You might have penile pain, with or without an erection. Other penile deformity. In some men with Peyronie's disease, the erect penis might have narrowing, indentations or even an hourglass-like appearance, with a tight, narrow band around the shaft.",1
610,What are some symptoms of schizophrenia?,561,"If you have shin splints, you might notice tenderness, soreness or pain along the inner side of your shinbone and mild swelling in your lower leg. At first, the pain might stop when you stop exercising. Eventually, however, the pain can be continuous and might progress to a stress reaction or stress fracture.You're a runner, especially one beginning a running program You suddenly increase the duration, frequency or intensity of exercise You run on uneven terrain, such as hills, or hard surfaces, such as concrete You're in military training You have flat feet or high arches",1
611,What are some symptoms of schizophrenia?,716,"The pain associated with Achilles tendinitis typically begins as a mild ache in the back of the leg or above the heel after running or other sports activity. Episodes of more-severe pain may occur after prolonged running, stair climbing or sprinting.Your sex. Achilles tendinitis occurs most commonly in men. Age. Achilles tendinitis is more common as you age. Physical problems. A naturally flat arch in your foot can put more strain on the Achilles tendon. Obesity and tight calf muscles also can increase tendon strain. Training choices. Running in worn-out shoes can increase your risk of Achilles tendinitis. Tendon pain occurs more frequently in cold weather than in warm weather, and running on hilly terrain also can predispose you to Achilles injury. Medical conditions. People who have psoriasis or high blood pressure are at higher risk of developing Achilles tendinitis. Medications. Certain types of antibiotics, called fluoroquinolones, have been associated with higher rates of Achilles tendinitis.",1
612,What are some symptoms of schizophrenia?,824,"Most people who have Paget's disease of bone have no symptoms. When symptoms occur, the most common complaint is bone pain.Pelvis. Paget's disease of bone in the pelvis can cause hip pain. Skull. An overgrowth of bone in the skull can cause hearing loss or headaches. Spine. If your spine is affected, nerve roots can become compressed. This can cause pain, tingling and numbness in an arm or leg. Leg. As the bones weaken, they may bend — causing you to become bowlegged. Enlarged and misshapen bones in your legs can put extra stress on nearby joints, which may cause osteoarthritis in your knee or hip.",1
613,What are some symptoms of schizophrenia?,644,"Symptoms of an acoustic neuroma are often easy to miss and may take years to develop. Symptoms may occur because of the tumor's effects on the hearing and balance nerves. The tumor also can put pressure on nearby nerves controlling facial muscles, known as the facial nerve, and sensation, known as the trigeminal nerve. Blood vessels or brain structures also can be affected by an acoustic neuroma.Hearing loss, usually gradually over months to years. In rare cases, hearing loss can be sudden. Hearing loss usually occurs on one side or is worse on one side. Ringing in the affected ear, known as tinnitus. Loss of balance or not feeling steady. Dizziness. Facial numbness and, very rarely, weakness or loss of muscle movement.",1
614,What are some symptoms of schizophrenia?,411,"Basal cell carcinoma usually develops on sun-exposed parts of your body, especially your head and neck. Less often, basal cell carcinoma can develop on parts of your body usually protected from the sun, such as the genitals.A shiny, skin-colored bump that's translucent, meaning you can see a bit through the surface. The bump can look pearly white or pink on white skin. On brown and Black skin, the bump often looks brown or glossy black. Tiny blood vessels might be visible, though they may be difficult to see on brown and Black skin. The bump may bleed and scab over. A brown, black or blue lesion — or a lesion with dark spots — with a slightly raised, translucent border. A flat, scaly patch with a raised edge. Over time, these patches can grow quite large. A white, waxy, scar-like lesion without a clearly defined border.",1
615,What are some symptoms of schizophrenia?,706,"One of the most common places to find swollen lymph nodes is in the neck. The inset shows three swollen lymph nodes below the lower jaw.Painless swelling of lymph nodes in your neck, armpits or groin Persistent fatigue Fever Night sweats Losing weight without trying Severe itching Pain in your lymph nodes after drinking alcohol",1
616,What are some symptoms of schizophrenia?,653,Signs and symptoms of pulmonary fibrosis may include:Shortness of breath (dyspnea) A dry cough Fatigue Unexplained weight loss Aching muscles and joints Widening and rounding of the tips of the fingers or toes (clubbing),1
617,What are some symptoms of schizophrenia?,923,Signs and symptoms of shigella infection usually begin a day or two after contact with shigella. But it may take up to a week to develop. Signs and symptoms may include:Diarrhea (often containing blood or mucus) Stomach pain or cramps Fever Nausea or vomiting,1
618,What are some symptoms of schizophrenia?,321,Symptoms of urethral stricture can include:Weak urine stream. Bladder not emptying all the way. Spraying urine. Finding it hard or painful to pass urine. Passing urine more often or feeling the need to pass urine more often. Urinary tract infection.,1
619,What are some symptoms of schizophrenia?,1015,"A small posterior vaginal prolapse (rectocele) might cause no symptoms.A soft bulge of tissue in the vagina that might come through the opening of the vagina Trouble having a bowel movement Feeling pressure or fullness in the rectum A feeling that the rectum has not completely emptied after a bowel movement Sexual concerns, such as feeling embarrassed or sensing looseness in the tone of the vaginal tissue",1
620,What are some symptoms of schizophrenia?,306,"Symptoms of trigger finger may progress from mild to severe and include:Finger stiffness, particularly in the morning. A popping or clicking sensation as the finger moves. Tenderness or a bump in the palm at the base of the affected finger. Finger catching or locking in a bent position, which suddenly pops straight. Finger locked in a bent position.",1
621,What are some symptoms of schizophrenia?,1000,Hammertoe and mallet toe have an unusual bend in the joints of one or more of the toes. Other symptoms include:Pain from wearing shoes. Difficulty moving the affected toe. Toe stiffness. Redness and swelling. Growth of corns and calluses from rubbing against shoes or against the ground.,1
622,What are some symptoms of schizophrenia?,437,"Bulimia signs and symptoms may include:Being preoccupied with your body shape and weight  Living in fear of gaining weight Repeated episodes of eating abnormally large amounts of food in one sitting Feeling a loss of control during bingeing — like you can't stop eating or can't control what you eat Forcing yourself to vomit or exercising too much to keep from gaining weight after bingeing Using laxatives, diuretics or enemas after eating when they're not needed Fasting, restricting calories or avoiding certain foods between binges Using dietary supplements or herbal products excessively for weight loss",1
623,What are some symptoms of schizophrenia?,141,"Farsightedness may mean:Nearby objects may appear blurry You need to squint to see clearly You have eyestrain, including burning eyes, and aching in or around the eyes You have general eye discomfort or a headache after doing close tasks, such as reading, writing, computer work or drawing, for a time",1
624,What are some symptoms of schizophrenia?,361,"These are smallpox sores on the skin. This photograph was taken in Bangladesh in 1974.Fever Muscle aches Headache Severe fatigue Severe back pain Vomiting, sometimes",1
625,What are some symptoms of schizophrenia?,773,"In Crohn's disease, any part of your small or large intestine can be involved. It may involve multiple segments, or it may be continuous. In some people, the disease is only in the colon, which is part of the large intestine.Diarrhea Fever Fatigue Abdominal pain and cramping Blood in your stool Mouth sores Reduced appetite and weight loss Pain or drainage near or around the anus due to inflammation from a tunnel into the skin (fistula)",1
626,What are some symptoms of schizophrenia?,1046,"Retrograde ejaculation doesn't affect your ability to get an erection or have an orgasm — but when you climax, semen goes into your bladder instead of coming out of your penis. Retrograde ejaculation signs and symptoms include:Orgasms in which you ejaculate very little or no semen out of your penis (dry orgasms) Urine that is cloudy after orgasm because it contains semen Inability to get a woman pregnant (male infertility)",1
627,What are some symptoms of schizophrenia?,82,"A tick bite may look like as a tiny, itchy bump on your skin, much like a mosquito bite. This doesn't mean you have a tick-borne disease. Many people will not notice they've had a tick bite.Fever. Headache. Extreme tiredness. Joint stiffness. Muscle aches and pains. Swollen lymph nodes.",1
628,What are some symptoms of schizophrenia?,293,"Sores associated with genital herpes can be small bumps, blisters or open sores. Scabs eventually form and the sores heal, but they tend to recur.Pain or itching around the genitals Small bumps or blisters around the genitals, anus or mouth Painful ulcers that form when blisters rupture and ooze or bleed Scabs that form as the ulcers heal Painful urination Discharge from the urethra, the tube that releases urine from the body Discharge from the vagina",1
629,What are some symptoms of schizophrenia?,358,"A spermatocele usually causes no signs or symptoms and might remain stable in size. If it becomes large enough, however, you might feel:Pain or discomfort in the affected testicle Heaviness in the testicle with the spermatocele Fullness behind and above the testicle",1
630,What are some symptoms of schizophrenia?,1042,Waldenstrom macroglobulinemia is slow growing and may not cause signs and symptoms for many years.Easy bruising Bleeding from the nose or the gums Fatigue Weight loss Numbness in your hands or feet Fever Headache Shortness of breath Changes in vision Confusion,1
631,What are some symptoms of schizophrenia?,301,"People with Lynch syndrome may experience:Colon cancer before age 50 Cancer of the inside lining of the uterus (endometrial cancer) before age 50 A personal history of more than one type of cancer A family history of cancer before age 50 A family history of other cancers caused by Lynch syndrome, including stomach cancer, ovarian cancer, pancreatic cancer, kidney cancer, bladder cancer, ureteral cancer, brain cancer, small intestine cancer, gallbladder cancer, bile duct cancer and skin cancer",1
632,What are some symptoms of schizophrenia?,938,"The onset of signs and symptoms of ear infection is usually rapid.Ear pain, especially when lying down Tugging or pulling at an ear Trouble sleeping Crying more than usual Fussiness Trouble hearing or responding to sounds Loss of balance Fever of 100 F (38 C) or higher Drainage of fluid from the ear Headache Loss of appetite",1
633,What are some symptoms of schizophrenia?,776,"With a peripheral nerve injury, you may experience symptoms that range from mild to seriously limiting your daily activities. Your symptoms often depend on which nerve fibers are damaged:Motor nerves. These nerves regulate all the muscles under your conscious control, such as those used for walking, talking and holding objects. Damage to these nerves is typically associated with muscle weakness, painful cramps and uncontrollable muscle twitching. Sensory nerves. Because these nerves relay information about touch, temperature and pain, you may experience a variety of symptoms. These include numbness or tingling in the hands or feet. You may have trouble sensing pain or changes in temperature, walking, keeping your balance with your eyes closed, or fastening buttons. Autonomic (aw-tuh-NOM-ik) nerves. This group of nerves regulates activities that are not controlled consciously, such as breathing, heart and thyroid function, and digesting food. Symptoms may include excessive sweating, changes in blood pressure, the inability to tolerate heat and gastrointestinal symptoms.",1
634,What are some symptoms of schizophrenia?,297,"Symptoms of serious heart problems present at birth (congenital heart defects) often appear during the first few days, weeks or months of a child's life.Poor eating Slow or no physical growth (failure to thrive) Fast breathing or breathlessness Easy tiring Whooshing sound when listening to the heart with a stethoscope (heart murmur)",1
635,What are some symptoms of schizophrenia?,231,"Traveler's diarrhea may begin suddenly during your trip or shortly after you return home. Most people improve within 1 to 2 days without treatment and recover completely within a week. However, you can have multiple episodes of traveler's diarrhea during one trip.Suddenly passing three or more looser watery stools a day. An urgent need to pass stool. Stomach cramps. Nausea. Vomiting. Fever.",1
636,What are some symptoms of schizophrenia?,1013,"Mild small bowel prolapse may produce no signs or symptoms. However, if you have significant prolapse, you might experience:A pulling sensation in your pelvis that eases when you lie down A feeling of pelvic fullness, pressure or pain Low back pain that eases when you lie down A soft bulge of tissue in your vagina Vaginal discomfort and painful intercourse (dyspareunia)",1
637,What are some symptoms of schizophrenia?,967,"MCAD deficiency is usually first identified in babies and young children. In rare cases, the disorder is not diagnosed until adulthood.Vomiting. Low or no energy. Weak feeling. Low blood sugar.",1
638,What are some symptoms of schizophrenia?,733,"The two main signs and symptoms of Ramsay Hunt syndrome are:A painful red rash with fluid-filled blisters on, in and around one ear Facial weakness or paralysis on the same side as the affected ear",1
639,What are some symptoms of schizophrenia?,229,"If you have painful intercourse, you might feel:Pain only at sexual entry (penetration) Pain with every penetration, including putting in a tampon Deep pain during thrusting Burning pain or aching pain Throbbing pain, lasting hours after intercourse",1
640,What are some symptoms of schizophrenia?,454,"Symptoms depend mostly on where the infection happens in the body.Upset stomach, or feeling like you could throw up. Stomachache or stomach pain. Not wanting to eat. Loose stools. Diarrhea. Weight loss. Gas. Hunger pains. Cravings for salty food.",1
641,What are some symptoms of schizophrenia?,788,"Vertebral tumors can cause different signs and symptoms, especially as tumors grow. The tumors may affect your spinal cord or the nerve roots, blood vessels, or bones of your spine. Vertebral tumor signs and symptoms may include:Pain at the site of the tumor due to tumor growth Back pain, often radiating to other parts of your body Back pain that's worse at night Loss of sensation or muscle weakness, especially in your arms or legs Difficulty walking, sometimes leading to falls Feeling less sensitive to cold, heat and pain Loss of bowel or bladder function Paralysis, which may be mild or severe, and can strike in different areas throughout the body",1
642,What are some symptoms of schizophrenia?,126,"Dystonia affects different people in different ways. Muscle spasms might:Begin in a single area, such as your leg, neck or arm. Focal dystonia that begins after age 21 usually starts in the neck, arm or face. It tends to remain focal or become segmental. Occur during a specific action, such as writing by hand. Worsen with stress, fatigue or anxiety. Become more noticeable over time.",1
643,What are some symptoms of schizophrenia?,621,"Yeast infection symptoms can range from mild to moderate, and include:Itching and irritation in the vagina and vulva A burning sensation, especially during intercourse or while urinating Redness and swelling of the vulva Vaginal pain and soreness Vaginal rash Thick, white, odor-free vaginal discharge with a cottage cheese appearance Watery vaginal discharge",1
644,What are some symptoms of schizophrenia?,256,"Inguinal hernia signs and symptoms include:A bulge in the area on either side of your pubic bone, which becomes more obvious when you're upright, especially if you cough or strain A burning or aching sensation at the bulge Pain or discomfort in your groin, especially when bending over, coughing or lifting A heavy or dragging sensation in your groin Weakness or pressure in your groin Occasionally, pain and swelling around the testicles when the protruding intestine descends into the scrotum",1
645,What are some symptoms of schizophrenia?,124,"In Reye's syndrome, a child's blood sugar usually drops while levels of ammonia and acidity in the blood rises. The liver also may swell, and fats may build up. Swelling may occur in the brain. This can cause seizures, convulsions or loss of consciousness.Diarrhea. Rapid breathing.",1
646,What are some symptoms of schizophrenia?,751,"CCMs may exist without apparent symptoms. Seizures may occur when there is a CCM on the outer surface of the brain.Seizures Severe headaches Weakness in the arms or legs Numbness Difficulty speaking Problems with memory and attention Problems with balance and walking Vision changes, such as double vision",1
647,What are some symptoms of schizophrenia?,682,"If you have a broken foot, you may experience some of the following signs and symptoms:Immediate, throbbing pain Pain that increases with activity and decreases with rest Swelling Bruising Tenderness Deformity Difficulty in walking or bearing weight",1
648,What are some symptoms of schizophrenia?,1040,Legionnaires' disease usually develops two to 10 days after exposure to legionella bacteria. It frequently begins with the following signs and symptoms:Headache Muscle aches Fever that may be 104 F (40 C) or higher,1
649,What are some symptoms of schizophrenia?,2,"Spinal stenosis often causes no symptoms. When symptoms do occur, they start slowly and get worse over time. Symptoms depend on which part of the spine is affected.Numbness Tingling or weakness in a hand, leg, foot or arm Problems with walking and balance Neck pain Problems with the bowel or bladder",1
650,What are the most common symptoms of a rectovaginal fistula?,41,"The nerve that controls your facial muscles passes through a narrow corridor of bone on its way to your face. Facial weakness or paralysis may cause one corner of your mouth to droop, and you may have trouble retaining saliva on that side of your mouth. The condition may also make it difficult to close the eye on the affected side of your face.Rapid onset of mild weakness to total paralysis on one side of your face — occurring within hours to days Facial droop and difficulty making facial expressions, such as closing your eye or smiling Drooling Pain around the jaw or in or behind your ear on the affected side Increased sensitivity to sound on the affected side Headache A loss of taste Changes in the amount of tears and saliva you produce",1
651,What are the most common symptoms of a rectovaginal fistula?,564,The primary signs and symptoms of interstitial lung disease are:Shortness of breath at rest or aggravated by exertion Dry cough,1
652,What are the most common symptoms of a rectovaginal fistula?,57,"Signs and symptoms of Prader-Willi syndrome can vary among individuals. Symptoms may slowly change over time from childhood to adulthood.Poor muscle tone. A primary sign during infancy is poor muscle tone (hypotonia). Babies may rest with their elbows and knees loosely extended instead of fixed, and they may feel floppy or like rag dolls when they're held. Distinct facial features. Children may be born with almond-shaped eyes, a narrowing of the head at the temples, a turned-down mouth and a thin upper lip. Poor sucking reflex. Infants may have a poor sucking reflex due to decreased muscle tone. Poor sucking makes feeding difficult and can result in failure to thrive. Generally poor responsiveness. A baby may seem unusually tired, respond poorly to stimulation, have a hard time waking up or have a weak cry. Underdeveloped genitals. Males may have a small penis and scrotum. The testicles may be small or not descended from the abdomen into the scrotum (cryptorchidism). In females, the clitoris and labia may be small.",1
653,What are the most common symptoms of a rectovaginal fistula?,1026,"You might not have symptoms in the early stages of diabetic retinopathy. As the condition progresses, you might develop:Spots or dark strings floating in your vision (floaters) Blurred vision Fluctuating vision Dark or empty areas in your vision Vision loss",1
654,What are the most common symptoms of a rectovaginal fistula?,1017,"If your child has clubfoot, here's what it might look like:The top of the foot is usually twisted downward and inward, increasing the arch and turning the heel inward. The foot may be turned so severely that it actually looks as if it's upside down. The affected leg or foot may be slightly shorter. The calf muscles in the affected leg are usually underdeveloped.",1
655,What are the most common symptoms of a rectovaginal fistula?,931,Signs and symptoms of acute liver failure may include:Yellowing of your skin and eyeballs (jaundice) Pain in your upper right abdomen A swollen belly (ascites) Nausea Vomiting A general sense of feeling unwell (malaise) Disorientation or confusion Sleepiness Breath may have a musty or sweet odor Tremors,1
656,What are the most common symptoms of a rectovaginal fistula?,49,"Signs of dyslexia can be difficult to recognize before your child enters school, but some early clues may indicate a problem. Once your child reaches school age, your child's teacher may be the first to notice a problem. Severity varies, but the condition often becomes apparent as a child starts learning to read.Late talking Learning new words slowly Problems forming words correctly, such as reversing sounds in words or confusing words that sound alike Problems remembering or naming letters, numbers and colors Difficulty learning nursery rhymes or playing rhyming games",1
657,What are the most common symptoms of a rectovaginal fistula?,784,Signs and symptoms associated with galactorrhea include:Persistent or intermittent milky nipple discharge Nipple discharge involving multiple milk ducts Spontaneously leaked or manually expressed nipple discharge One or both breasts affected Absent or irregular menstrual periods Headaches or vision problems,1
