,Query,DocID,Text,Score
436,What is the first symptom of a popliteal artery aneurysm?,810,"Epidermoid cyst signs and symptoms include:A small, round bump under the skin, usually on the face, neck or trunk A tiny blackhead plugging the central opening of the cyst A thick, yellow, smelly material that sometimes drains from the cyst Redness, swelling and tenderness in the area, if inflamed or infected",1
437,What is the first symptom of a popliteal artery aneurysm?,60,"Most growth plate fractures occur in bones of the fingers, forearm and lower leg. Signs and symptoms of a growth plate fracture may include:Pain and tenderness, particularly in response to pressure on the growth plate Inability to move the affected area or to put weight or pressure on the limb Warmth and swelling at the end of a bone, near a joint",1
438,What is the first symptom of a popliteal artery aneurysm?,900,"Symptoms of a serious drug allergy often occur within an hour after taking a drug. Other reactions, particularly rashes, can occur hours, days or weeks later.Skin rash Hives Itching Fever Swelling Shortness of breath Wheezing Runny nose Itchy, watery eyes",1
439,What is the first symptom of a popliteal artery aneurysm?,849,Proctitis signs and symptoms may include:A frequent or continuous feeling that you need to have a bowel movement Rectal bleeding Passing mucus through your rectum Rectal pain Pain on the left side of your abdomen A feeling of fullness in your rectum Diarrhea Pain with bowel movements,1
440,What is the first symptom of a popliteal artery aneurysm?,288,"Pain is the first symptom of patellar tendinitis, usually between your kneecap and where the tendon attaches to your shinbone (tibia).Continues or worsens Interferes with your ability to perform routine daily activities Is associated with swelling or redness about the joint",1
441,What is the first symptom of a popliteal artery aneurysm?,969,"There are two types of sex headaches:A dull ache in the head and neck that intensifies as sexual excitement increases A sudden, severe, throbbing headache that occurs just before or at the moment of orgasm",1
442,What is the first symptom of a popliteal artery aneurysm?,1019,An enlarged liver might not cause symptoms.Abdominal pain Fatigue Nausea and vomiting Yellowing of the skin and the whites of the eyes (jaundice),1
443,What is the first symptom of a popliteal artery aneurysm?,320,"Pancreatic cancer often doesn't cause symptoms until the disease is advanced. When they happen, signs and symptoms of pancreatic cancer may include:Belly pain that spreads to the sides or back. Loss of appetite. Weight loss. Yellowing of the skin and the whites of the eyes, called jaundice. Light-colored or floating stools. Dark-colored urine. Itching. New diagnosis of diabetes or diabetes that's getting harder to control. Pain and swelling in an arm or leg, which might be caused by a blood clot. Tiredness or weakness.",1
444,What is the first symptom of a popliteal artery aneurysm?,354,"Buerger disease symptoms include:Tingling or numbness in the fingers or toes. Changes in skin color in the hands and feet. The skin may look pale gray, red or blue. Depending on your skin color, these color changes may be harder or easier to see. Fingers and toes that turn white then blue when exposed to cold, known as Raynaud's disease. Depending on your skin color, these color changes may be harder or easier to see. Pain in the feet that occurs with walking. The pain may make it difficult to walk long distances. Painful open sores on fingers and toes. Pain in the fingers and toes may become severe and occur at rest. Inflammation of a vein just below the skin's surface, due to a blood clot in the vein.",1
445,What is the first symptom of a popliteal artery aneurysm?,926,"Many babies born with atrial septal defects have no signs or symptoms. Signs or symptoms can begin in adulthood.Shortness of breath, especially when exercising Fatigue Swelling of legs, feet or belly (abdomen) Irregular heartbeats (arrhythmias) Sensation of a rapid, pounding heartbeat (palpitations) or skipped beats Whooshing sound that can be heard through a stethoscope (heart murmur)",1
446,What is the first symptom of a popliteal artery aneurysm?,1062,"Symptoms of a sore throat can vary depending on the cause. Signs and symptoms might include:Pain or a scratchy sensation in the throat Pain that worsens with swallowing or talking Difficulty swallowing Sore, swollen glands in your neck or jaw Swollen, red tonsils White patches or pus on your tonsils A hoarse or muffled voice",1
447,What is the first symptom of a popliteal artery aneurysm?,843,"Signs and symptoms caused by cancer will vary depending on what part of the body is affected.Fatigue Lump or area of thickening that can be felt under the skin Weight changes, including unintended loss or gain Skin changes, such as yellowing, darkening or redness of the skin, sores that won't heal, or changes to existing moles Changes in bowel or bladder habits Persistent cough or trouble breathing Difficulty swallowing Hoarseness Persistent indigestion or discomfort after eating Persistent, unexplained muscle or joint pain Persistent, unexplained fevers or night sweats Unexplained bleeding or bruising",1
448,What is the first symptom of a popliteal artery aneurysm?,433,Heart palpitations can feel like the heart is:Beating too fast Flip-flopping Fluttering rapidly Pounding Skipping beats,1
449,What is the first symptom of a popliteal artery aneurysm?,662,Nearsightedness signs or symptoms may include:Blurry vision when looking at distant objects The need to squint or partially close the eyelids to see clearly Headaches Eyestrain,1
450,What is one of the symptoms of Type 2 diabetes in children?,305,"The regular color of urine varies. It depends on how much water you drink. Fluids dilute the yellow pigments in urine. So the more you drink, the clearer your urine looks. When you drink less, the yellow color becomes stronger.Red. Blue. Green. Orange. Dark brown. Cloudy white.",1
451,What is one of the symptoms of Type 2 diabetes in children?,988,"Chondrosarcoma tends to grow slowly, so it might not cause signs and symptoms at first. When they occur, signs and symptoms of chondrosarcoma may include:Increasing pain A growing lump or area of swelling Weakness or bowel and bladder control problems, if the cancer presses on the spinal cord",1
452,What is one of the symptoms of Type 2 diabetes in children?,1056,"The signs and symptoms of lactose intolerance usually begin from 30 minutes to two hours after eating or drinking foods that contain lactose. Common signs and symptoms include:Diarrhea Nausea, and sometimes, vomiting Stomach cramps Bloating Gas",1
453,What is one of the symptoms of Type 2 diabetes in children?,124,"In Reye's syndrome, a child's blood sugar usually drops while levels of ammonia and acidity in the blood rises. The liver also may swell, and fats may build up. Swelling may occur in the brain. This can cause seizures, convulsions or loss of consciousness.Diarrhea. Rapid breathing.",1
454,What is one of the symptoms of Type 2 diabetes in children?,769,"Symptoms of ALS vary from person to person. Symptoms depend on which nerve cells are affected. ALS generally begins with muscle weakness that spreads and gets worse over time. Symptoms might include:Trouble walking or doing usual daily activities. Tripping and falling. Weakness in the legs, feet or ankles. Hand weakness or clumsiness. Slurred speech or trouble swallowing. Weakness associated with muscle cramps and twitching in the arms, shoulders and tongue. Untimely crying, laughing or yawning. Thinking or behavioral changes.",1
455,What is one of the symptoms of Type 2 diabetes in children?,158,"The severity of fetal alcohol syndrome symptoms varies, with some children experiencing them to a far greater degree than others. Signs and symptoms of fetal alcohol syndrome may include any mix of physical defects, intellectual or cognitive disabilities, and problems functioning and coping with daily life.Distinctive facial features, including small eyes, an exceptionally thin upper lip, a short, upturned nose, and a smooth skin surface between the nose and upper lip Deformities of joints, limbs and fingers Slow physical growth before and after birth Vision difficulties or hearing problems Small head circumference and brain size Heart defects and problems with kidneys and bones",1
456,What is one of the symptoms of Type 2 diabetes in children?,8,"Ameloblastoma often causes no symptoms, but signs and symptoms may include pain and a lump or swelling in the jaw.Conventional ameloblastoma. This is the most common type and grows aggressively, usually in the lower jawbone, and approximately 10% recur after treatment. Unicystic ameloblastoma. This type is less aggressive, but typically occurs at a younger age. The tumor is often in the back of the lower jawbone at the molars. Recurrence is possible after treatment. Peripheral ameloblastoma. This type is rare and affects the gums and oral tissue in the upper or lower jaw. The tumor has a low risk of recurrence after treatment. Metastasizing ameloblastoma. This type is very rare and is defined by tumor cells that occur away from the primary site in the jaw.",1
457,What is one of the symptoms of Type 2 diabetes in children?,738,"The thyroid gland is located at the base of the neck, just below the Adam's apple.A lump (nodule) that can be felt through the skin on your neck A feeling that close-fitting shirt collars are becoming too tight Changes to your voice, including increasing hoarseness Difficulty swallowing Swollen lymph nodes in your neck Pain in your neck and throat",1
458,What is one of the symptoms of Type 2 diabetes in children?,414,"Thoracic aortic aneurysms often grow slowly. There are usually no symptoms, making them difficult to detect. Many start small and stay small. Others grow bigger over time. How quickly a thoracic aortic aneurysm may grow is difficult to predict.Back pain. Cough. Weak, scratchy voice. Shortness of breath. Tenderness or pain in the chest.",1
459,What is one of the symptoms of Type 2 diabetes in children?,965,"Squamous cell carcinoma of the skin most often occurs on sun-exposed skin. This includes the scalp, the backs of the hands, the ears or the lips. But it can occur anywhere on the body. It can even occur inside the mouth, on the bottoms of the feet or on the genitals. When squamous cell carcinoma of the skin happens in people with Black and brown skin, it tends to happen in places that aren't exposed to the sun.A firm bump on the skin, called a nodule. The nodule might be the same color as the skin, or it might look different. It can look pink, red, black or brown, depending on skin color. A flat sore with a scaly crust. A new sore or raised area on an old scar or sore. A rough, scaly patch on the lip that may become an open sore. A sore or rough patch inside the mouth. A raised patch or wartlike sore on or in the anus or on the genitals.",1
460,What is one of the symptoms of Type 2 diabetes in children?,139,"Baby acne is small, inflamed bumps on a baby's face, neck, back or chest. It often develops within 2 to 4 weeks of birth.Baby acne Baby acne on cheek",1
461,What is one of the symptoms of Type 2 diabetes in children?,102,"Guillain-Barre syndrome often begins with tingling and weakness starting in your feet and legs and spreading to your upper body and arms. Some people notice the first symptoms in the arms or face. As Guillain-Barre syndrome progresses, muscle weakness can turn into paralysis.A pins and needles sensation in your fingers, toes, ankles or wrists Weakness in your legs that spreads to your upper body Unsteady walking or inability to walk or climb stairs Difficulty with facial movements, including speaking, chewing or swallowing Double vision or inability to move the eyes Severe pain that may feel achy, shooting or cramplike and may be worse at night Difficulty with bladder control or bowel function Rapid heart rate Low or high blood pressure Difficulty breathing",1
462,What is one of the symptoms of Type 2 diabetes in children?,339,"Tics — sudden, brief, intermittent movements or sounds — are the hallmark sign of Tourette syndrome. They can range from mild to severe. Severe symptoms might significantly interfere with communication, daily functioning and quality of life.Simple tics. These sudden, brief and repetitive tics involve a limited number of muscle groups. Complex tics. These distinct, coordinated patterns of movements involve several muscle groups.",1
463,What is one of the symptoms of Type 2 diabetes in children?,916,"Signs and symptoms of prescription drug abuse depend on the specific drug. Because of their mind-altering properties, the most misused prescription drugs are:Opioids used to treat pain, such as medicines containing oxycodone (Oxycontin, Percocet) and those containing hydrocodone (Norco) Anti-anxiety medicines, sedatives and hypnotics used to treat anxiety and sleep disorders, such as alprazolam (Xanax), diazepam (Valium) and zolpidem (Ambien) Stimulants used to treat attention-deficit/hyperactivity disorder (ADHD) and certain sleep disorders, such as methylphenidate (Ritalin, Concerta, others), dextroamphetamine-amphetamine (Adderall XR, Mydayis) and dextroamphetamine (Dexedrine)",1
464,What is one of the symptoms of Type 2 diabetes in children?,741,"Symptoms of foodborne botulism typically begin 12 to 36 hours after the toxin gets into your body. But depending on how much toxin you consumed, the start of symptoms may range from a few hours to a few days.Trouble swallowing or speaking Dry mouth Facial weakness on both sides of the face Blurred or double vision Drooping eyelids Trouble breathing Nausea, vomiting and stomach cramps Paralysis",1
465,What is one of the symptoms of Type 2 diabetes in children?,798,"Some people with amyloidosis experience purpura — a condition in which small blood vessels leak blood into the skin. This most commonly occurs around the eyes but can also affect other parts of the body.Severe fatigue and weakness Shortness of breath Numbness, tingling, or pain in the hands or feet Swelling of the ankles and legs Diarrhea, possibly with blood, or constipation An enlarged tongue, which sometimes looks rippled around its edge Skin changes, such as thickening or easy bruising, and purplish patches around the eyes",1
466,What is one of the symptoms of Type 2 diabetes in children?,992,Most people with H. pylori infection will never have any signs or symptoms. It's not clear why many people don't have symptoms. But some people may be born with more resistance to the harmful effects of H. pylori.An ache or burning pain in your stomach (abdomen) Stomach pain that may be worse when your stomach is empty Nausea Loss of appetite Frequent burping Bloating Unintentional weight loss,1
467,What is one of the symptoms of Type 2 diabetes in children?,869,"Symptoms of hemorrhoids usually depend on the type of hemorrhoid.Painless bleeding during bowel movements. You might notice small amounts of bright red blood on your toilet tissue or in the toilet. A hemorrhoid to push through the anal opening, called a prolapsed or protruding hemorrhoid. This may result in pain and irritation.",1
468,What is one of the symptoms of Type 2 diabetes in children?,703,"Wrist pain may vary, depending on the cause. For example, osteoarthritis pain often is described as being similar to a dull toothache. Carpal tunnel syndrome usually causes a pins-and-needles feeling. This tingling sensation usually occurs in the thumb and index and middle fingers, especially at night. The precise location of wrist pain also provides clues to what's behind the symptoms.Sudden impacts. Wrist injuries often occur when you fall forward onto your outstretched hand. This can cause sprains, strains and even fractures. A scaphoid fracture involves a bone on the thumb side of the wrist. This type of fracture may not show up on X-rays immediately after the injury. Repetitive stress. Any activity that involves wrist motion that you do again and again can inflame the tissues around joints or cause stress fractures. Some examples include hitting a tennis ball, bowing a cello or driving cross-country. The risk of injury is increased when you perform the movement for hours on end without a break. De Quervain tenosynovitis is a repetitive stress injury that causes pain at the base of the thumb.",1
469,What is one of the symptoms of Type 2 diabetes in children?,253,"Genital warts are a common sexually transmitted infection. They can appear on the genitals, in the pubic area or in the anal canal. In women, genital warts can also grow inside the vagina.Small, flesh-colored, brown or pink swellings in your genital area A cauliflower-like shape caused by several warts close together Itching or discomfort in your genital area Bleeding with intercourse",1
470,What is one of the symptoms of Type 2 diabetes in children?,926,"Many babies born with atrial septal defects have no signs or symptoms. Signs or symptoms can begin in adulthood.Shortness of breath, especially when exercising Fatigue Swelling of legs, feet or belly (abdomen) Irregular heartbeats (arrhythmias) Sensation of a rapid, pounding heartbeat (palpitations) or skipped beats Whooshing sound that can be heard through a stethoscope (heart murmur)",1
471,What is one of the symptoms of Type 2 diabetes in children?,853,"Sunburn symptoms can include:Inflamed skin, which looks pink or red on white skin and may be harder to see on brown or Black skin Skin that feels warm or hot to the touch Pain, tenderness and itching Swelling Small, fluid-filled blisters, which may break Headache, fever, nausea and fatigue, if the sunburn is severe Eyes that feel painful or gritty",1
472,What is one of the symptoms of Type 2 diabetes in children?,898,"Most people with sick sinus syndrome have few or no symptoms. Symptoms may be mild or come and go — making them difficult to recognize at first.A sensation of rapid, fluttering heartbeats (palpitations) Chest pain or discomfort Confusion Dizziness or lightheadedness Fainting or near fainting Fatigue Shortness of breath Slower pulse (bradycardia)",1
473,What is one of the symptoms of Type 2 diabetes in children?,1012,Signs and symptoms of earwax blockage may include:Earache Feeling of fullness in the ear Ringing or noises in the ear (tinnitus) Hearing loss Dizziness Cough Itchiness in the ear Odor or discharge in the ear Pain or infection in the ear,1
474,What is one of the symptoms of Type 2 diabetes in children?,668,"Symptoms of obstructive sleep apnea include:Excessive daytime sleepiness. Loud snoring. Observed episodes of stopped breathing during sleep. Waking during the night and gasping or choking. Awakening in the morning with a dry mouth or sore throat. Morning headaches. Trouble focusing during the day. Mood changes, such as depression or being easily upset. High blood pressure. Decreased interest in sex.",1
475,What is one of the symptoms of Type 2 diabetes in children?,430,"Illustration of athlete’s foot on different skin colors. The fungal infection causes scaly rash that may itch, sting or burn.Scaly, peeling or cracked skin between the toes Itchiness, especially right after taking off shoes and socks Inflamed skin that might appear reddish, purplish or grayish, depending on your skin color Burning or stinging Blisters Dry, scaly skin on the bottom of the foot that extends up the side",1
476,What is one of the symptoms of Type 2 diabetes in children?,1033,Renal artery stenosis often doesn't cause any signs or symptoms until it's advanced. The condition may be discovered incidentally during testing for something else. Your health care provider may also suspect a problem if you have:High blood pressure that begins suddenly or worsens without explanation High blood pressure that begins before age 30 or after age 50,1
477,What is one of the symptoms of Type 2 diabetes in children?,834,"Symptoms include:Pain that's often worsened by holding the head in one place for long periods, such as when driving or working at a computer Muscle tightness and spasms Decreased ability to move the head Headache",1
478,What is one of the symptoms of Type 2 diabetes in children?,691,"Signs and symptoms of a tooth abscess include:Severe, constant, throbbing toothache that can spread to your jawbone, neck or ear Pain or discomfort with hot and cold temperatures Pain or discomfort with the pressure of chewing or biting Fever Swelling in your face, cheek or neck that may lead to difficulty breathing or swallowing Tender, swollen lymph nodes under your jaw or in your neck Foul odor in your mouth Sudden rush of foul-smelling and foul-tasting, salty fluid in your mouth and pain relief, if the abscess ruptures",1
479,What is one of the symptoms of Type 2 diabetes in children?,606,"Symptoms of burning mouth syndrome may include:A burning or scalding feeling that most commonly affects your tongue, but also may affect your lips, gums, roof of your mouth, throat or whole mouth. A feeling of dry mouth with increased thirst. Taste changes in your mouth, such as a bitter or metallic taste. Loss of taste. Tingling, stinging or numbness in your mouth.",1
480,What is one of the symptoms of Type 2 diabetes in children?,431,"There might be no signs or symptoms in the early stages of cardiomyopathy. But as the condition advances, signs and symptoms usually appear, including:Breathlessness with activity or even at rest Swelling of the legs, ankles and feet Bloating of the abdomen due to fluid buildup Cough while lying down Difficulty lying flat to sleep Fatigue Heartbeats that feel rapid, pounding or fluttering Chest discomfort or pressure Dizziness, lightheadedness and fainting",1
481,What is one of the symptoms of Type 2 diabetes in children?,700,Airplane ear can occur in one or both ears. Common signs and symptoms include:Moderate discomfort or pain in your ear Feeling of fullness or stuffiness in your ear Muffled hearing or slight to moderate hearing loss,1
482,What is one of the symptoms of Type 2 diabetes in children?,353,"The signs and symptoms of rubella are often difficult to notice, especially in children. Signs and symptoms generally appear between two and three weeks after exposure to the virus. They usually last about 1 to 5 days and may include:Mild fever of 102 F (38.9 C) or lower Headache Stuffy or runny nose Red, itchy eyes Enlarged, tender lymph nodes at the base of the skull, the back of the neck and behind the ears A fine, pink rash that begins on the face and quickly spreads to the trunk and then the arms and legs, before disappearing in the same order Aching joints, especially in young women",1
483,What is one of the symptoms of Type 2 diabetes in children?,1026,"You might not have symptoms in the early stages of diabetic retinopathy. As the condition progresses, you might develop:Spots or dark strings floating in your vision (floaters) Blurred vision Fluctuating vision Dark or empty areas in your vision Vision loss",1
484,What is one of the symptoms of Type 2 diabetes in children?,478,"Muscle cramps occur mostly in leg muscles, most often in the calf. Cramps usually last for seconds to minutes. After the cramp eases, the area might be sore for hours or days.Cause severe discomfort. Have leg swelling, redness or skin changes. Come with muscle weakness. Happen often. Don't get better with self-care.",1
485,What is one of the symptoms of Type 2 diabetes in children?,453,"Staph infections can range from minor skin problems to life-threatening illness. For example, endocarditis, a serious infection of the inner lining of your heart (endocardium) can be caused by staph bacteria. Signs and symptoms of staph infections vary widely, depending on the location and severity of the infection.Boils. The most common type of staph infection is the boil. This is a pocket of pus that develops in a hair follicle or oil gland. The skin over the infected area usually becomes red and swollen. If a boil breaks open, it will probably drain pus. Boils occur most often under the arms or around the groin or buttocks. Impetigo. This contagious, often painful rash can be caused by staph bacteria. Impetigo usually has large blisters that may ooze fluid and develop a honey-colored crust. Cellulitis. Cellulitis is an infection of the deeper layers of skin. It causes redness and swelling on the surface of your skin. Sores or areas of oozing discharge may develop, too. Staphylococcal scalded skin syndrome. Toxins produced by the staph bacteria may cause staphylococcal scalded skin syndrome. Affecting mostly babies and children, this condition includes a fever, a rash and sometimes blisters. When the blisters break, the top layer of skin comes off. This leaves a red, raw surface that looks like a burn.",1
486,What is one of the symptoms of Type 2 diabetes in children?,615,"The thighbone (femur) is the strongest bone in the body. It is usually obvious when the thighbone is broken because it takes so much force to break. But a break in the shinbone (tibia) or in the bone that runs alongside the shinbone (fibula) may be less obvious.Severe pain, which may worsen with movement Swelling Tenderness Bruising Obvious deformity or shortening of the affected leg Inability to walk",1
487,What is one of the symptoms of Type 2 diabetes in children?,262,"Achalasia symptoms generally appear gradually and worsen over time. Signs and symptoms may include:Inability to swallow (dysphagia), which may feel like food or drink is stuck in your throat Regurgitating food or saliva Heartburn Belching Chest pain that comes and goes Coughing at night Pneumonia (from aspiration of food into the lungs) Weight loss Vomiting",1
488,What is one of the symptoms of Type 2 diabetes in children?,352,"Deep vein thrombosis (DVT) symptoms can include:Leg swelling Leg pain, cramping or soreness that often starts in the calf Change in skin color on the leg — such as red or purple, depending on the color of your skin A feeling of warmth on the affected leg",1
489,What is one of the symptoms of Type 2 diabetes in children?,315,"Common anxiety signs and symptoms include:Feeling nervous, restless or tense Having a sense of impending danger, panic or doom Having an increased heart rate Breathing rapidly (hyperventilation) Sweating Trembling Feeling weak or tired Trouble concentrating or thinking about anything other than the present worry Having trouble sleeping Experiencing gastrointestinal (GI) problems Having difficulty controlling worry Having the urge to avoid things that trigger anxiety",1
490,What is one of the symptoms of Type 2 diabetes in children?,118,"Your limbs have specific areas of muscle (compartments). Your lower leg, for example, has four compartments. Chronic exertional compartment syndrome often occurs in the same compartment of an affected limb on both sides of the body, usually the lower leg.Aching, burning or cramping pain in a compartment of the affected limb Tightness in the affected limb Numbness or tingling in the affected limb Weakness of the affected limb Foot drop, in severe cases, if legs are affected Occasionally, swelling or bulging as a result of a muscle hernia",1
491,What is one of the symptoms of Type 2 diabetes in children?,286,"The male reproductive system makes, stores and moves sperm. The testicles produce sperm. Fluid from the seminal vesicles and prostate gland combines with sperm to make semen. The penis ejaculates semen during sexual intercourse.Painful urination. Pus-like discharge from the tip of the penis. Pain or swelling in one testicle.",1
492,What is one of the symptoms of Type 2 diabetes in children?,83,"Signs and symptoms of sarcoma include:A lump that can be felt through the skin that may or may not be painful Bone pain A broken bone that happens unexpectedly, such as with a minor injury or no injury at all Abdominal pain Weight loss",1
493,What is one of the symptoms of Type 2 diabetes in children?,797,Symptoms of broken heart syndrome can mimic those of a heart attack. Symptoms may include:Chest pain. Shortness of breath.,1
494,What is one of the symptoms of Type 2 diabetes in children?,413,"Pericardial effusion may not cause any noticeable signs and symptoms, particularly if the fluid has increased slowly.Shortness of breath or difficulty breathing (dyspnea) Discomfort when breathing while lying down Chest pain, usually behind the breastbone or on the left side of the chest Chest fullness Lightheadedness or feeling faint Swelling in the abdomen or legs",1
495,What is one of the symptoms of Type 2 diabetes in children?,82,"A tick bite may look like as a tiny, itchy bump on your skin, much like a mosquito bite. This doesn't mean you have a tick-borne disease. Many people will not notice they've had a tick bite.Fever. Headache. Extreme tiredness. Joint stiffness. Muscle aches and pains. Swollen lymph nodes.",1
496,What is one of the symptoms of Type 2 diabetes in children?,774,"Early in multiple myeloma, there might be no symptoms. When signs and symptoms happen, they can include:Bone pain, especially in the spine, chest or hips. Nausea. Constipation. Loss of appetite. Mental fogginess or confusion. Tiredness. Infections. Weight loss. Weakness. Thirst. Needing to urinate often.",1
497,What is one of the symptoms of Type 2 diabetes in children?,377,"With repeated sun exposure, wrinkles can become very pronounced and deep, especially on the back of the neck.Age. As you get older, your skin naturally becomes less elastic and more fragile. Decreased production of natural oils dries your skin and makes it appear more wrinkled. Fat in the deeper layers of your skin diminishes. This causes loose, saggy skin and more-pronounced lines and crevices.   Exposure to ultraviolet (UV) light. Ultraviolet radiation, which speeds the natural aging process, is the primary cause of early wrinkling. Exposure to UV light breaks down your skin's connective tissue — collagen and elastin fibers, which lie in the deeper layer of skin (dermis). Without the supportive connective tissue, your skin loses strength and flexibility. Skin then begins to sag and wrinkle prematurely.  Smoking. Smoking can accelerate the normal aging process of your skin, contributing to wrinkles. This may be due to smoking's effect on collagen. Repeated facial expressions. Facial movements and expressions, such as squinting or smiling, lead to fine lines and wrinkles. Each time you use a facial muscle, a groove forms beneath the surface of the skin. And as skin ages, it loses its flexibility and is no longer able to spring back in place. These grooves then become permanent features on your face.",1
498,What is one of the symptoms of Type 2 diabetes in children?,904,"During a hot flash, you might have:A sudden feeling of warmth spreading through your chest, neck and face A flushed appearance with red, blotchy skin Rapid heartbeat Perspiration, mostly on your upper body A chilled feeling as the hot flash lets up Feelings of anxiety",1
499,What is one of the symptoms of Type 2 diabetes in children?,986,"The mildest forms of histoplasmosis cause no signs or symptoms. But severe infections can be life-threatening. When signs and symptoms occur, they usually appear 3 to 17 days after exposure and can include:Fever Chills Headache Muscle aches Dry cough Chest pain Tiredness",1
500,How many days did this happen to me?,394,"Many people with colon cancer don't have symptoms at first. When symptoms appear, they'll likely depend on the cancer's size and where it is in the large intestine.A change in bowel habits, such as more frequent diarrhea or constipation. Rectal bleeding or blood in the stool. Ongoing discomfort in the belly area, such as cramps, gas or pain. A feeling that the bowel doesn't empty all the way during a bowel movement. Weakness or tiredness. Losing weight without trying.",1
501,How many days did this happen to me?,589,"Symptoms of primary lateral sclerosis usually take years to develop and get worse. Symptoms generally begin in the legs. Rarely, PLS begins with weakness in the tongue or hands. Then weakness gradually moves down the spinal cord to the legs. However, symptoms vary from person to person. Symptoms may include:Stiffness, weakness and muscle spasms in the legs. This is known as spasticity. Rarely, spasticity starts in only one leg and moves to the arms, hands, tongue and jaw. Slowed movement. Tripping, being clumsy and having trouble with balance. Hand clumsiness. A hoarse voice, as well as slowed, slurred speech and drooling. Trouble chewing and swallowing. Sometimes, frequent, rapid and intense shifts in emotions. Rarely, breathing problems and bladder problems late in the disease.",1
502,How many days did this happen to me?,122,"Pemphigus causes blisters on your skin and mucous membranes. The blisters rupture easily, leaving open sores, which may ooze and become infected.Pemphigus vulgaris. This type usually begins with blisters in your mouth and then on your skin or genital mucous membranes. The blisters typically are painful but don't itch. Blisters in your mouth or throat may make it hard to swallow and eat. Pemphigus foliaceus. This type causes blisters on the chest, back and shoulders. The blisters tend to be more itchy than painful. Pemphigus foliaceus doesn't cause mouth blisters.",1
503,How many days did this happen to me?,748,Malignant peripheral nerve sheath tumors often cause symptoms that get worse quickly. Symptoms include:Pain where the tumor is growing. Weakness when trying to move the body part that has the tumor. A growing lump of tissue under the skin.,1
504,How many days did this happen to me?,143,"Signs and symptoms of sickle cell anemia usually appear around 6 months of age. They vary from person to person and may change over time. Signs and symptoms can include:Anemia. Sickle cells break apart easily and die. Red blood cells usually live for about 120 days before they need to be replaced. But sickle cells typically die in 10 to 20 days, leaving a shortage of red blood cells (anemia). Without enough red blood cells, the body can't get enough oxygen and this causes fatigue.  Episodes of pain. Periodic episodes of extreme pain, called pain crises, are a major symptom of sickle cell anemia. Pain develops when sickle-shaped red blood cells block blood flow through tiny blood vessels to your chest, abdomen and joints. The pain varies in intensity and can last for a few hours to a few days. Some people have only a few pain crises a year. Others have a dozen or more a year. A severe pain crisis requires a hospital stay. Some adolescents and adults with sickle cell anemia also have chronic pain, which can result from bone and joint damage, ulcers, and other causes.  Swelling of hands and feet. The swelling is caused by sickle-shaped red blood cells blocking blood circulation in the hands and feet. Frequent infections. Sickle cells can damage the spleen, increasing vulnerability to infections. Infants and children with sickle cell anemia commonly receive vaccinations and antibiotics to prevent potentially life-threatening infections, such as pneumonia. Delayed growth or puberty. Red blood cells provide the body with the oxygen and nutrients needed for growth. A shortage of healthy red blood cells can slow growth in infants and children and delay puberty in teenagers. Vision problems. Tiny blood vessels that supply the eyes can become plugged with sickle cells. This can damage the retina — the portion of the eye that processes visual images — and lead to vision problems.",1
505,How many days did this happen to me?,348,Signs and symptoms of pheochromocytomas often include:High blood pressure Headache Heavy sweating Rapid heartbeat Tremors Pallor Shortness of breath Panic attack-type symptoms,1
506,How many days did this happen to me?,1052,"No two cases of lupus are exactly alike. Signs and symptoms may come on suddenly or develop slowly, may be mild or severe, and may be temporary or permanent. Most people with lupus have mild disease characterized by episodes — called flares — when signs and symptoms get worse for a while, then improve or even disappear completely for a time.Fatigue Fever Joint pain, stiffness and swelling Butterfly-shaped rash on the face that covers the cheeks and bridge of the nose or rashes elsewhere on the body Skin lesions that appear or worsen with sun exposure Fingers and toes that turn white or blue when exposed to cold or during stressful periods Shortness of breath Chest pain Dry eyes Headaches, confusion and memory loss",1
507,How many days did this happen to me?,531,"Signs and symptoms of body dysmorphic disorder include:Being extremely preoccupied with a perceived flaw in appearance that to others can't be seen or appears minor Strong belief that you have a defect in your appearance that makes you ugly or deformed Belief that others take special notice of your appearance in a negative way or mock you Engaging in behaviors aimed at fixing or hiding the perceived flaw that are difficult to resist or control, such as frequently checking the mirror, grooming or skin picking Attempting to hide perceived flaws with styling, makeup or clothes Constantly comparing your appearance with others Frequently seeking reassurance about your appearance from others Having perfectionist tendencies Seeking cosmetic procedures with little satisfaction Avoiding social situations",1
508,How many days did this happen to me?,441,"Signs and symptoms of microscopic colitis include:Chronic watery diarrhea Abdominal pain, cramps or bloating Weight loss Nausea Fecal incontinence Dehydration",1
509,How many days did this happen to me?,1044,Signs and symptoms of a broken toe include:Pain Swelling Change in skin color from bruising or bleeding under the skin,1
510,How many days did this happen to me?,420,"Left ventricular hypertrophy usually develops gradually. Some people do not have symptoms, especially during the early stages of the condition.Shortness of breath, especially while lying down Swelling of the legs Chest pain, often when exercising Sensation of rapid, fluttering or pounding heartbeats, called palpitations Fainting or a feeling of lightheadedness",1
511,How many days did this happen to me?,1062,"Symptoms of a sore throat can vary depending on the cause. Signs and symptoms might include:Pain or a scratchy sensation in the throat Pain that worsens with swallowing or talking Difficulty swallowing Sore, swollen glands in your neck or jaw Swollen, red tonsils White patches or pus on your tonsils A hoarse or muffled voice",1
