,Query,DocID,Text,Score
418,Which syndrome is known as triple X syndrome?,191,"IgA nephropathy often doesn't cause symptoms early on. You might not notice any health effects for 10 years or more. Sometimes, routine medical tests find signs of the disease, such as protein and red blood cells in the urine that are seen under a microscope.Cola- or tea-colored urine caused by blood. You might notice these color changes after a cold, sore throat or respiratory infection. Blood that can be seen in the urine. Foamy urine from protein leaking into the urine. This is called proteinuria. Pain on one or both sides of the back below the ribs. Swelling in the hands and feet called edema. High blood pressure. Weakness and tiredness.",1
419,Which syndrome is known as triple X syndrome?,118,"Your limbs have specific areas of muscle (compartments). Your lower leg, for example, has four compartments. Chronic exertional compartment syndrome often occurs in the same compartment of an affected limb on both sides of the body, usually the lower leg.Aching, burning or cramping pain in a compartment of the affected limb Tightness in the affected limb Numbness or tingling in the affected limb Weakness of the affected limb Foot drop, in severe cases, if legs are affected Occasionally, swelling or bulging as a result of a muscle hernia",1
420,Which syndrome is known as triple X syndrome?,312,"Most small hiatal hernias cause no signs or symptoms. But larger hiatal hernias can cause:Heartburn Regurgitation of food or liquids into the mouth  Backflow of stomach acid into the esophagus (acid reflux) Difficulty swallowing Chest or abdominal pain Feeling full soon after you eat Shortness of breath Vomiting of blood or passing of black stools, which may indicate gastrointestinal bleeding",1
421,Which syndrome is known as triple X syndrome?,358,"A spermatocele usually causes no signs or symptoms and might remain stable in size. If it becomes large enough, however, you might feel:Pain or discomfort in the affected testicle Heaviness in the testicle with the spermatocele Fullness behind and above the testicle",1
422,Which syndrome is known as triple X syndrome?,401,"Your medical team will likely be the first to recognize ambiguous genitalia soon after your baby is born. Occasionally, ambiguous genitalia may be suspected before birth (prenatally). Characteristics can vary in severity, depending on when during genital development the problem occurred and the cause of the disorder.An enlarged clitoris, which may resemble a penis Closed labia, or labia that include folds and resemble a scrotum Lumps that feel like testes in the fused labia",1
423,Which syndrome is known as triple X syndrome?,556,"Epididymitis is an inflammation of the coiled tube, called the epididymis, at the back of the testicle.A swollen, discolored or warm scrotum Testicle pain and tenderness, usually on one side, that often comes on slowly Pain when you pass urine An urgent or frequent need to urinate Discharge from the penis Pain or discomfort in the lower abdomen or pelvic area Blood in the semen Less commonly, fever",1
424,Which syndrome is known as triple X syndrome?,890,"Pet allergy signs and symptoms caused by inflammation of nasal passages include:Sneezing Runny nose Itchy, red or watery eyes Nasal congestion Itchy nose, roof of mouth or throat Postnasal drip Cough Facial pressure and pain Frequent awakening Swollen, blue-colored skin under your eyes In a child, frequent upward rubbing of the nose",1
425,Which syndrome is known as triple X syndrome?,378,"Sometimes, adenomyosis causes no signs or symptoms or only mild discomfort. However, adenomyosis can cause:Heavy or prolonged menstrual bleeding Severe cramping or sharp, knifelike pelvic pain during menstruation (dysmenorrhea) Chronic pelvic pain Painful intercourse (dyspareunia)",1
426,Which syndrome is known as triple X syndrome?,479,The symptoms of hydrocephalus can vary by age.A head that is larger than usual. A rapid increase in the size of an infant's head. A bulge or tense soft spot on the top of the head.,1
427,Which syndrome is known as triple X syndrome?,417,"Symptoms vary, depending on the type of eating disorder. Anorexia, bulimia and binge-eating disorder are the most common eating disorders. People with eating disorders can have all different body types and sizes.Skipping meals or snacks or making excuses for not eating. Having a very limited diet that hasn't been prescribed by a trained medical professional. Too much focus on food or healthy eating, especially if it means not participating in usual events, such as sports banquets, eating birthday cake or dining out. Making own meals rather than eating what the family eats. Withdrawing from usual social activities. Frequent and ongoing worry or complaints about being unhealthy or overweight and talk of losing weight. Frequent checking in the mirror for what are thought to be flaws. Repeatedly eating large amounts of foods. Using dietary supplements, laxatives or herbal products for weight loss. Exercising much more than the average person. This includes not taking rest days or days off for injury or illness or refusing to attend social events or other life events because of wanting to exercise. Calluses on the knuckles from reaching fingers into the mouth to cause vomiting. Problems with loss of tooth enamel that may be a sign of repeated vomiting. Leaving during meals or right after a meal to use the toilet. Talk of depression, disgust, shame or guilt about eating habits. Eating in secret.",1
428,Which syndrome is known as triple X syndrome?,457,"Small vessel disease signs and symptoms include:Chest pain, squeezing or discomfort (angina), which may get worse with activity or emotional stress Discomfort in the left arm, jaw, neck, back or abdomen along with chest pain Shortness of breath Tiredness and lack of energy",1
429,Which syndrome is known as triple X syndrome?,914,"During the first few months after a loss, many signs and symptoms of normal grief are the same as those of complicated grief. However, while normal grief symptoms gradually start to fade over time, those of complicated grief linger or get worse. Complicated grief is like being in an ongoing, heightened state of mourning that keeps you from healing.Intense sorrow, pain and rumination over the loss of your loved one Focus on little else but your loved one's death Extreme focus on reminders of the loved one or excessive avoidance of reminders Intense and persistent longing or pining for the deceased Problems accepting the death Numbness or detachment Bitterness about your loss Feeling that life holds no meaning or purpose Lack of trust in others Inability to enjoy life or think back on positive experiences with your loved one",1
430,Which syndrome is known as triple X syndrome?,374,"If you have asthma, the inside walls of the airways in your lungs can become inflamed and swollen. In addition, membranes in your airway linings may secrete excess mucus. The result is an asthma attack. During an asthma attack, your narrowed airways make it harder to breathe, and you may cough and wheeze.Wheezing, sometimes just at night Coughing Shortness of breath Chest tightness",1
431,Which syndrome is known as triple X syndrome?,308,Signs and symptoms of fibrocystic breasts may include:Breast lumps or areas of thickening that tend to blend into the surrounding breast tissue Generalized breast pain or tenderness or discomfort that involves the upper outer part of the breast Breast nodules or lumpy tissue change in size with the menstrual cycle Green or dark brown nonbloody nipple discharge that tends to leak without pressure or squeezing Breast changes that are similar in both breasts Monthly increase in breast pain or lumpiness from midcycle (ovulation) to just before your period and then gets better once your period starts,1
432,Which syndrome is known as triple X syndrome?,120,"Signs and symptoms of stage 4 prostate cancer may include:Pain while urinating. Trouble starting to urinate. Trouble emptying the bladder all the way. Weaker urine stream. Urinating more often. Blood in the urine or semen. Pain in the back, hips or pelvis. Tiredness.",1
433,Which syndrome is known as triple X syndrome?,748,Malignant peripheral nerve sheath tumors often cause symptoms that get worse quickly. Symptoms include:Pain where the tumor is growing. Weakness when trying to move the body part that has the tumor. A growing lump of tissue under the skin.,1
434,Which syndrome is known as triple X syndrome?,732,"Illustration of contact dermatitis on different skin colors. Contact dermatitis can appear as an itchy rash.Itchiness that can be painful. Dry, cracked, scaly skin, more typical on white skin. Rash on swollen skin that varies in color depending on skin color. Blisters, perhaps with oozing and crusting. Dandruff. Thickened skin. Small, raised bumps, more typical on brown or Black skin.",1
435,Which syndrome is known as triple X syndrome?,582,"If you have schizoid personality disorder, it's likely that you:Want to be alone and do activities alone. Do not want or enjoy close relationships. Feel little if any desire for sexual relationships. Take pleasure in few activities, if any. Find it hard to express your emotions and react. May lack humor or not be interested in others. Or you may be cold toward others. May lack the drive that makes you want to reach goals. Do not react to praise or criticism from others.",1
436,Which syndrome is known as triple X syndrome?,779,"Babies born with hypoplastic left heart syndrome usually are seriously ill soon after birth. Symptoms include:Grayish-blue color of the lips and gums (cyanosis) Rapid, difficult breathing Poor feeding Cold hands and feet Weak pulse Being unusually drowsy or inactive",1
437,Which syndrome is known as triple X syndrome?,383,"Signs and symptoms of throat cancer may include:A cough Changes in your voice, such as hoarseness or not speaking clearly Difficulty swallowing Ear pain A lump or sore that doesn't heal A sore throat Weight loss",1
438,Which syndrome is known as triple X syndrome?,589,"Symptoms of primary lateral sclerosis usually take years to develop and get worse. Symptoms generally begin in the legs. Rarely, PLS begins with weakness in the tongue or hands. Then weakness gradually moves down the spinal cord to the legs. However, symptoms vary from person to person. Symptoms may include:Stiffness, weakness and muscle spasms in the legs. This is known as spasticity. Rarely, spasticity starts in only one leg and moves to the arms, hands, tongue and jaw. Slowed movement. Tripping, being clumsy and having trouble with balance. Hand clumsiness. A hoarse voice, as well as slowed, slurred speech and drooling. Trouble chewing and swallowing. Sometimes, frequent, rapid and intense shifts in emotions. Rarely, breathing problems and bladder problems late in the disease.",1
439,Which syndrome is known as triple X syndrome?,533,"The location and severity of knee pain may vary, depending on the cause of the problem. Signs and symptoms that sometimes accompany knee pain include:Swelling and stiffness Redness and warmth to the touch Weakness or instability Popping or crunching noises Inability to fully straighten the knee",1
440,Which syndrome is known as triple X syndrome?,529,"The primary sign of pseudobulbar affect (PBA) is frequent, involuntary and uncontrollable outbursts of crying or laughing that are exaggerated or not connected to your emotional state. Laughter often turns to tears. Your mood will appear normal between episodes, which can occur at any time. Crying appears to be a more common sign of PBA than laughing.Stroke Amyotrophic lateral sclerosis (ALS) Multiple sclerosis (MS) Traumatic brain injury  Alzheimer's disease Parkinson's disease",1
441,Which syndrome is known as triple X syndrome?,932,"Precocious puberty symptoms include:Breast growth and first period in girls. Testicle and penis growth, facial hair and deeper voice in boys. Pubic or underarm hair. Rapid growth. Acne. Adult body odor.",1
442,Which syndrome is known as triple X syndrome?,574,Signs and symptoms of trichinosis infection and how severe the infection is can vary. This depends on the number of larvae eaten in the infected meat.Diarrhea Stomach (abdominal) pain Severe tiredness and weakness (fatigue) Nausea and vomiting,1
443,Which syndrome is known as triple X syndrome?,213,"Aplastic anemia can have no symptoms. When present, signs and symptoms can include:Fatigue Shortness of breath Rapid or irregular heart rate Pale skin Frequent or prolonged infections Unexplained or easy bruising Nosebleeds and bleeding gums Prolonged bleeding from cuts Skin rash Dizziness Headache Fever",1
444,Which syndrome is known as triple X syndrome?,161,"Before you faint due to vasovagal syncope, you may experience some of the following:Pale skin Lightheadedness Tunnel vision — your field of vision narrows so that you see only what's in front of you Nausea Feeling warm A cold, clammy sweat Blurred vision",1
445,Which syndrome is known as triple X syndrome?,828,Thunderclap headaches are dramatic. Symptoms include pain that:Strikes suddenly and severely Peaks within 60 seconds Can be accompanied by nausea or vomiting,1
446,Which syndrome is known as triple X syndrome?,351,"Many people with polycythemia vera don't have noticeable signs or symptoms. Some people might develop vague symptoms such as headache, dizziness, fatigue and blurred vision.Itchiness, especially after a warm bath or shower Numbness, tingling, burning, or weakness in your hands, feet, arms or legs A feeling of fullness soon after eating and bloating or pain in your left upper abdomen due to an enlarged spleen Unusual bleeding, such as a nosebleed or bleeding gums Painful swelling of one joint, often the big toe Shortness of breath and difficulty breathing when lying down",1
447,Which syndrome is known as triple X syndrome?,873,"A common sign of acromegaly is enlarged hands and feet. For example, you may notice that you aren't able to put on rings that used to fit, and that your shoe size has progressively increased.Enlarged hands and feet Enlarged facial features, including the facial bones, lips, nose and tongue Coarse, oily, thickened skin Excessive sweating and body odor Small outgrowths of skin tissue (skin tags) Fatigue and joint or muscle weakness Pain and limited joint mobility A deepened, husky voice due to enlarged vocal cords and sinuses Severe snoring due to obstruction of the upper airway Vision problems Headaches, which may be persistent or severe Menstrual cycle irregularities in women Erectile dysfunction in men Loss of interest in sex",1
448,Which syndrome is known as triple X syndrome?,1002,"Aortic valve stenosis ranges from mild to severe. Symptoms generally occur when narrowing of the valve is severe. Some people with aortic valve stenosis may not have symptoms for many years.An irregular heart sound (heart murmur) heard through a stethoscope Chest pain (angina) or tightness with activity Feeling faint or dizzy or fainting with activity Shortness of breath, especially with activity Fatigue, especially during times of increased activity Rapid, fluttering heartbeat (palpitations) Not eating enough (mainly in children with aortic valve stenosis) Not gaining enough weight (mainly in children with aortic valve stenosis)",1
449,Which syndrome is known as triple X syndrome?,687,"The most common sign of Wolff-Parkinson-White (WPW) syndrome is a heart rate greater than 100 beats a minute.A rapid, fluttering or pounding heartbeat (palpitations) Chest pain Difficulty breathing Dizziness or lightheadedness Fainting Fatigue Shortness of breath Anxiety",1
450,What are the symptoms of chronic hives?,876,"Most people with high blood pressure have no symptoms, even if blood pressure readings reach dangerously high levels. You can have high blood pressure for years without any symptoms.Headaches Shortness of breath Nosebleeds",1
451,What are the symptoms of chronic hives?,74,"Sciatica pain can be almost anywhere along the nerve pathway. It's especially likely to follow a path from the low back to the buttock and the back of a thigh and calf.Sudden, severe pain in the low back or a leg and numbness or muscle weakness in a leg Pain after a violent injury, such as a traffic accident Trouble controlling bowels or bladder",1
452,What are the symptoms of chronic hives?,498,"Generalized anxiety disorder symptoms can vary. They may include:Persistent worrying or anxiety about a number of areas that are out of proportion to the impact of the events Overthinking plans and solutions to all possible worst-case outcomes Perceiving situations and events as threatening, even when they aren't Difficulty handling uncertainty Indecisiveness and fear of making the wrong decision Inability to set aside or let go of a worry Inability to relax, feeling restless, and feeling keyed up or on edge Difficulty concentrating, or the feeling that your mind ""goes blank""",1
453,What are the symptoms of chronic hives?,111,"Addison's disease symptoms usually happen slowly, often over months. The disease can move so slowly that people who have it may ignore the symptoms at first. Then a stress, such as illness or injury, makes symptoms worse.Extreme fatigue Weight loss and loss of appetite Areas of darkened skin Low blood pressure, even fainting Salt craving Low blood sugar, also called hypoglycemia Nausea, diarrhea or vomiting Abdominal pain Muscle and joint pain Irritability Depression Body hair loss or sexual issues in some people",1
454,What are the symptoms of chronic hives?,186,"Mitral valve stenosis usually worsens slowly. You may not have any symptoms, or you may have mild ones for many years. Symptoms of mitral valve stenosis can occur at any age — even during childhood.Shortness of breath, especially with activity or when you lie down Fatigue, especially during increased activity Swollen feet or legs Sensations of a fast, fluttering or pounding heartbeat Dizziness or fainting Irregular heart sound, also called a heart murmur Fluid buildup in the lungs Irregular heart rhythms Chest discomfort or chest pain Coughing up blood",1
455,What are the symptoms of chronic hives?,615,"The thighbone (femur) is the strongest bone in the body. It is usually obvious when the thighbone is broken because it takes so much force to break. But a break in the shinbone (tibia) or in the bone that runs alongside the shinbone (fibula) may be less obvious.Severe pain, which may worsen with movement Swelling Tenderness Bruising Obvious deformity or shortening of the affected leg Inability to walk",1
456,What are the symptoms of chronic hives?,296,"Possible signs and symptoms of toxic shock syndrome include:A sudden high fever Low blood pressure Vomiting or diarrhea A rash resembling a sunburn, particularly on your palms and soles Confusion Muscle aches Redness of your eyes, mouth and throat Seizures Headaches",1
457,What are the symptoms of chronic hives?,405,"The liver is your largest internal organ. About the size of a football, it's located mainly in the upper right portion of your abdomen, beneath the diaphragm and above your stomach.Fatigue. Easily bleeding or bruising. Loss of appetite. Nausea. Swelling in the legs, feet or ankles, called edema. Weight loss. Itchy skin. Yellow discoloration in the skin and eyes, called jaundice. Fluid accumulation in the abdomen, called ascites (uh-SAHY-teez). Spiderlike blood vessels on the skin. Redness in the palms of the hands. Pale fingernails, especially the thumb and index finger. Clubbing of the fingers, in which the fingertips spread out and become rounder than usual. For women, absence of or loss of periods not related to menopause. For men, loss of sex drive, testicular shrinkage or breast enlargement, known as gynecomastia. Confusion, drowsiness or slurred speech.",1
458,What are the symptoms of chronic hives?,124,"In Reye's syndrome, a child's blood sugar usually drops while levels of ammonia and acidity in the blood rises. The liver also may swell, and fats may build up. Swelling may occur in the brain. This can cause seizures, convulsions or loss of consciousness.Diarrhea. Rapid breathing.",1
459,What are the symptoms of chronic hives?,593,"Symptoms of eye floaters may include:Small shapes in your vision that appear as dark specks or knobby, transparent strings of floating material Spots that move when you move your eyes, so when you try to look at them, they move quickly out of your line of vision Spots that are most noticeable when you look at a plain bright background, such as a blue sky or a white wall Small shapes or strings that eventually settle down and drift out of the line of vision",1
460,What are the symptoms of chronic hives?,177,"Allergy symptoms, which depend on the substance involved, can affect your airways, sinuses and nasal passages, skin, and digestive system. Allergic reactions can range from mild to severe. In some severe cases, allergies can trigger a life-threatening reaction known as anaphylaxis.Sneezing Itching of the nose, eyes or roof of the mouth Runny, stuffy nose Watery, red or swollen eyes (conjunctivitis)",1
461,What are the symptoms of chronic hives?,62,"UTIs don't always cause symptoms. When they do, they may include:A strong urge to urinate that doesn't go away A burning feeling when urinating Urinating often, and passing small amounts of urine Urine that looks cloudy Urine that appears red, bright pink or cola-colored — signs of blood in the urine Strong-smelling urine Pelvic pain, in women — especially in the center of the pelvis and around the area of the pubic bone",1
462,What are the symptoms of chronic hives?,63,"Most people infected with toxoplasmosis do not have any symptoms. They often don't know they're infected. Some people have flu-like symptoms, including:Fever. Swollen lymph nodes that may last for weeks. Headache. Muscle aches. Skin rash.",1
463,What are the symptoms of chronic hives?,912,"Pain is the first and most common symptom of thumb arthritis. Pain can occur at the base of your thumb when you grip, grasp or pinch an object, or use your thumb to apply force.Swelling, stiffness and tenderness at the base of your thumb Decreased strength when pinching or grasping objects Decreased range of motion Enlarged or bony appearance of the joint at the base of your thumb",1
464,What are the symptoms of chronic hives?,589,"Symptoms of primary lateral sclerosis usually take years to develop and get worse. Symptoms generally begin in the legs. Rarely, PLS begins with weakness in the tongue or hands. Then weakness gradually moves down the spinal cord to the legs. However, symptoms vary from person to person. Symptoms may include:Stiffness, weakness and muscle spasms in the legs. This is known as spasticity. Rarely, spasticity starts in only one leg and moves to the arms, hands, tongue and jaw. Slowed movement. Tripping, being clumsy and having trouble with balance. Hand clumsiness. A hoarse voice, as well as slowed, slurred speech and drooling. Trouble chewing and swallowing. Sometimes, frequent, rapid and intense shifts in emotions. Rarely, breathing problems and bladder problems late in the disease.",1
465,What are the symptoms of chronic hives?,736,"The muscle contractions involved in cervical dystonia can cause your head to twist in a variety of directions, including:Chin toward shoulder Ear toward shoulder Chin straight up Chin straight down",1
466,What are the symptoms of chronic hives?,634,"Migraine aura symptoms include temporary visual or other disturbances that usually strike before other migraine symptoms — such as intense head pain, nausea, and sensitivity to light and sound.Blind spots (scotomas), which are sometimes outlined by simple geometric designs Zigzag lines that gradually float across your field of vision Shimmering spots or stars Changes in vision or vision loss Flashes of light",1
467,What are the symptoms of chronic hives?,320,"Pancreatic cancer often doesn't cause symptoms until the disease is advanced. When they happen, signs and symptoms of pancreatic cancer may include:Belly pain that spreads to the sides or back. Loss of appetite. Weight loss. Yellowing of the skin and the whites of the eyes, called jaundice. Light-colored or floating stools. Dark-colored urine. Itching. New diagnosis of diabetes or diabetes that's getting harder to control. Pain and swelling in an arm or leg, which might be caused by a blood clot. Tiredness or weakness.",1
468,What are the symptoms of chronic hives?,1047,"Symptoms of Eisenmenger syndrome include:Blue or gray skin color due to low oxygen levels (cyanosis) Chest pain or tightness Coughing up blood Dizziness or fainting Easily tiring and shortness of breath with activity Headaches Large, rounded fingernails or toenails (clubbing) Numbness or tingling in fingers or toes Shortness of breath while at rest Skipped or racing heartbeats (palpitations)",1
469,What are the symptoms of chronic hives?,685,"Signs and symptoms of morphea vary depending on the type and stage of the condition. They include:Reddish or purplish oval patches of skin, often on the belly, chest or back Patches that gradually develop a lighter or whitish center Linear patches, especially on the arms or legs and possibly the forehead or scalp A gradual change in the affected skin, which becomes firm, thickened, dry and shiny",1
470,What are the symptoms of chronic hives?,611,Signs and symptoms of lazy eye include:An eye that wanders inward or outward Eyes that appear to not work together Poor depth perception Squinting or shutting an eye Head tilting Abnormal results of vision screening tests,1
471,What are the symptoms of chronic hives?,628,"The most common symptom associated with the yips is an involuntary muscle jerk, although some people experience tremors, twitches, spasms or freezing.Older age. More experience playing golf. Tournament play.",1
472,What are the symptoms of chronic hives?,563,"If you're allergic to latex, you're likely to have symptoms after touching latex rubber products, such as gloves or balloons. You also can have symptoms if you breathe in latex particles that are released into the air when someone removes latex gloves.Itching Skin redness Hives or rash",4
473,What are the symptoms of chronic hives?,725,"The signs and symptoms of pelvic inflammatory disease might be mild and difficult to recognize. Some women don't have any signs or symptoms. When signs and symptoms of pelvic inflammatory disease (PID) are present, they most often include:Pain — ranging from mild to severe — in your lower abdomen and pelvis Unusual or heavy vaginal discharge that may have an unpleasant odor Unusual bleeding from the vagina, especially during or after sex, or between periods Pain during sex Fever, sometimes with chills Painful, frequent or difficult urination",1
474,What are the symptoms of chronic hives?,818,"During a molar pregnancy, the placenta doesn't form typically. It can look like a mass of cysts. The fetus either doesn't form or doesn't form regularly and can't survive.Dark brown to bright red bleeding from the vagina during the first three months Severe nausea and vomiting Sometimes grapelike cysts that pass from the vagina Pelvic pressure or pain",1
475,What are the symptoms of chronic hives?,270,"An unusual sensation known as an aura may happen before a temporal lobe seizure. An aura acts as a warning. Not everyone who has temporal lobe seizures has auras. And not everyone who has auras remembers them.A sudden sense of fear or joy. A feeling that what's happening has happened before, known as deja vu. A sudden or strange odor or taste. A rising sensation in the belly similar to being on a roller coaster.",1
476,What are the symptoms of chronic hives?,779,"Babies born with hypoplastic left heart syndrome usually are seriously ill soon after birth. Symptoms include:Grayish-blue color of the lips and gums (cyanosis) Rapid, difficult breathing Poor feeding Cold hands and feet Weak pulse Being unusually drowsy or inactive",1
477,What are the symptoms of chronic hives?,1051,"Signs and symptoms of hemophilia vary, depending on your level of clotting factors. If your clotting-factor level is mildly reduced, you might bleed only after surgery or trauma. If your deficiency is severe, you can bleed easily for seemingly no reason.Unexplained and excessive bleeding from cuts or injuries, or after surgery or dental work Many large or deep bruises Unusual bleeding after vaccinations Pain, swelling or tightness in your joints Blood in your urine or stool Nosebleeds without a known cause In infants, unexplained irritability",1
478,What are the symptoms of chronic hives?,389,"Signs and symptoms will vary, depending on the severity of the injury, and may include:Pain or tenderness Redness or bruising Limited motion Muscle spasms Swelling Muscle weakness",1
479,What are the symptoms of chronic hives?,81,"Symptoms depend on the type of adjustment disorder. These symptoms can vary from person to person. You experience more stress than would generally be expected in response to a trying event, and this stress causes a lot of problems in your life.Feeling sad, hopeless or not enjoying things you used to enjoy. Crying often. Worrying, or feeling anxious, nervous, jittery or stressed out. Feeling irritable or like you can't handle anything and don't know where to start. Having trouble sleeping. Not eating enough. Having difficulty concentrating. Having difficulty with daily activities. Withdrawing from family and friends who support you socially. Not doing important things, such as going to work or paying bills. Thinking about suicide or acting on those thoughts.",1
480,What are the symptoms of chronic hives?,338,"Tinnitus is most often described as a ringing in the ears, even though no external sound is present. However, tinnitus can also cause other types of phantom noises in your ears, including:Buzzing Roaring Clicking Hissing Humming",1
481,What are the symptoms of chronic hives?,587,Signs and symptoms of recurrent breast cancer vary depending on where the cancer comes back.A new lump in your breast or irregular area of firmness Changes to the skin of your breast Skin inflammation or area of redness Nipple discharge,1
482,What are the symptoms of chronic hives?,928,"For many people with pectus excavatum, the only sign or symptom is a slight indentation in their chests. In some people, the depth of the indentation worsens in early adolescence and can continue to worsen into adulthood.Decreased exercise tolerance Rapid heartbeat or heart palpitations Recurrent respiratory infections Wheezing or coughing Chest pain Heart murmur Fatigue Dizziness",1
483,What are the symptoms of chronic hives?,952,"Signs and symptoms of spina bifida vary by type and severity, and also between individuals.Spina bifida occulta. Typically, there aren't any signs or symptoms because the spinal nerves aren't involved. But you can sometimes see signs on the newborn's skin above the spinal problem, including a tuft of hair, a small dimple or a birthmark. Sometimes, these skin marks can be signs of an underlying spinal cord issue that can be discovered with MRI or spinal ultrasound in a newborn. Meningocele. This type may cause problems with bladder and bowel function. Myelomeningocele. In this severe type of spina bifida:  The spinal canal remains open along several vertebrae in the lower or middle back Both the membranes and the spinal cord or nerves protrude at birth, forming a sac Tissues and nerves usually are exposed, though sometimes skin covers the sac",1
484,What are the symptoms of chronic hives?,1053,"Signs and symptoms of uterine polyps include:Vaginal bleeding after menopause. Bleeding between periods. Frequent, unpredictable periods whose lengths and heaviness vary. Very heavy periods. Infertility.",1
485,What are the symptoms of chronic hives?,127,"Signs and symptoms of balance problems include:Sense of motion or spinning (vertigo) Feeling of faintness or lightheadedness (presyncope) Loss of balance or unsteadiness Falling or feeling like you might fall Feeling a floating sensation or dizziness Vision changes, such as blurriness Confusion",1
486,What are the symptoms of chronic hives?,485,"Dust mite allergy symptoms caused by inflammation of nasal passages include:Sneezing Runny nose Itchy, red or watery eyes Nasal congestion Itchy nose, roof of mouth or throat Postnasal drip Cough Facial pressure and pain Swollen, blue-colored skin under your eyes In a child, frequent upward rubbing of the nose",1
487,What are the symptoms of chronic hives?,617,"Signs and symptoms of osteomyelitis include:Fever Swelling, warmth and redness over the area of the infection Pain in the area of the infection Fatigue",1
488,What are the symptoms of chronic hives?,344,"The signs and symptoms of dermatomyositis can appear suddenly or develop gradually over time. The most common signs and symptoms include:Skin changes. A violet-colored or dusky red rash develops, most commonly on your face and eyelids and on your knuckles, elbows, knees, chest and back. The rash, which can be itchy and painful, is often the first sign of dermatomyositis. Muscle weakness. Progressive muscle weakness involves the muscles closest to the trunk, such as those in your hips, thighs, shoulders, upper arms and neck. The weakness affects both the left and right sides of your body, and tends to gradually worsen.",1
489,What are the symptoms of chronic hives?,733,"The two main signs and symptoms of Ramsay Hunt syndrome are:A painful red rash with fluid-filled blisters on, in and around one ear Facial weakness or paralysis on the same side as the affected ear",1
490,What are the symptoms of chronic hives?,79,"The symptoms of HIV and AIDS vary, depending on the phase of infection.Fever Headache Muscle aches and joint pain Rash Sore throat and painful mouth sores Swollen lymph glands, mainly on the neck Diarrhea Weight loss Cough Night sweats",1
491,What are the symptoms of chronic hives?,528,"Patent ductus arteriosus symptoms (PDA) depend on the size of the opening and the person's age. A small PDA might not cause symptoms. Some people don't notice symptoms until adulthood. A large PDA can cause symptoms of heart failure soon after birth.Poor eating, which leads to poor growth. Sweating with crying or eating. Persistent fast breathing or breathlessness. Easy tiring. Rapid heart rate.",1
492,What are the symptoms of chronic hives?,973,Symptoms of asthma attacks may include:Shortness of breath. Chest tightness or pain. Coughing. Wheezing.,1
493,What are the symptoms of chronic hives?,1046,"Retrograde ejaculation doesn't affect your ability to get an erection or have an orgasm — but when you climax, semen goes into your bladder instead of coming out of your penis. Retrograde ejaculation signs and symptoms include:Orgasms in which you ejaculate very little or no semen out of your penis (dry orgasms) Urine that is cloudy after orgasm because it contains semen Inability to get a woman pregnant (male infertility)",1
494,What are the symptoms of chronic hives?,52,"Intense itching is the main symptom of cholestasis of pregnancy. But there is no rash. Typically, you feel itchy on the palms of your hands or the soles of your feet, but you may feel itchy everywhere. The itching is often worse at night and may bother you so much that you can't sleep.Yellowing of the skin and whites of the eyes, called jaundice Nausea Loss of appetite Oily, foul-smelling stools",1
495,What are the symptoms of chronic hives?,889,"The four main characteristics of Henoch-Schonlein purpura include:Rash (purpura). Reddish-purple spots that look like bruises develop on the buttocks, legs and feet. The rash can also appear on the arms, face and trunk and may be worse in areas of pressure, such as the sock line and waistline. Swollen, sore joints (arthritis). People with Henoch-Schonlein purpura often have pain and swelling around the joints — mainly in the knees and ankles. Joint pain sometimes precedes the classical rash by one or two weeks. These symptoms subside when the disease clears and leave no lasting damage. Digestive tract symptoms. Many children with Henoch-Schonlein purpura develop belly pain, nausea, vomiting and bloody stools. These symptoms sometimes occur before the rash appears. Kidney involvement. Henoch-Schonlein purpura can also affect the kidneys. In most cases, this shows up as protein or blood in the urine, which you may not even know is there unless you have a urine test done. Usually this goes away once the illness passes, but some people develop persistent kidney disease.",1
496,What are the symptoms of chronic hives?,803,Signs and symptoms of intestinal obstruction include:Crampy abdominal pain that comes and goes Loss of appetite Constipation Vomiting Inability to have a bowel movement or pass gas Swelling of the abdomen,1
497,What are the symptoms of chronic hives?,32,"Signs and symptoms can vary greatly among girls and women with triple X syndrome. Many experience no noticeable effects or have only mild symptoms.Delayed development of speech and language skills, as well as motor skills, such as sitting up and walking Learning disabilities, such as difficulty with reading, understanding or math Behavioral problems, such as attention-deficit/hyperactivity disorder (ADHD) or symptoms of autism spectrum disorder Psychological problems, such as anxiety and depression Problems with fine and gross motor skills, memory, judgment and information processing",1
498,What are the symptoms of chronic hives?,514,"Early symptoms of HES may include fatigue, cough, breathlessness, muscle pain, rash and fever.A Book: Mayo Clinic Family Health Book, 5th Edition   Newsletter: Mayo Clinic Health Letter — Digital Edition",1
499,What are the symptoms of chronic hives?,990,"A rotavirus infection usually starts within two days of exposure to the virus. Early symptoms are a fever and vomiting, followed by three to seven days of watery diarrhea. The infection can cause abdominal pain as well.Has diarrhea for more than 24 hours Vomits frequently Has black or tarry stool or stool containing blood or pus Has a temperature of 102 F (38.9 C) or higher Seems tired, irritable or in pain Has signs or symptoms of dehydration, including dry mouth, crying without tears, little or no urination, unusual sleepiness, or unresponsiveness",1
